gene_name	qvalues	thetas	var	brownSigmas
OG14498	ENTPD5	1.56674265165793e-05	1.73188024082068	0.0818161403676092	3.03760488969352
OG14499	MITF	0.100888811656673	0.320142000048234	0.150529518252114	0.937990952792172
OG1450	SLC4A4	0.00177165893958098	0.751059428333285	0.154998706047198	2.67240887889887
OG14500	HEATR4	8.25045719754278e-06	-0.952499535005196	0.504729973201566	22.226930850461
OG14503	SLIT1	0.000400194311024154	-1.36209574494985	0.159721329395555	3.15159152923256
OG14504	LYPD6	0.000713167513608964	-1.14348296585781	0.291625299970762	6.84746169583454
OG14505	VSTM2B	2.00461985967242e-06	-1.85689591745467	0.0441763759050348	2.41507406951078
OG14509	ANGPTL5	1	-1.1868539267849	1.0464418902554	2.37427112977397
OG1451	SMARCA2	3.7792759865419e-05	1.30812998727852	0.0595681504443887	1.74083599196347
OG14510	SHTN1	0.0331018806369503	0.882265871418148	0.185400050515372	1.65997514559821
OG14516	SESTD1	0.150902399547477	0.46211151489098	0.135389184470619	0.786078822384353
OG14517	FNBP1	0.000403806730557738	0.854315412206524	0.0419189755145136	0.92091421043205
OG14518	DYNC2H1	3.22096661927492e-05	-0.423487402761429	0.109652042073612	7.2578288764726
OG14519	KRT12	0.000903309948480702	-1.35256803123651	0.563051029641481	12.2106846951067
OG1452	RDH8	1	-1.03345010992157	1.01922338004981	1.99994552862757
OG14521	RSBN1L	0.00319133751121356	0.478955258655472	0.0610930932294034	0.849673159342892
OG14522	NPSR1	2.02880142960095e-07	-1.94012408166861	0.0202479134457435	1.98409973200223
OG14523	WDR86	0.0618663178091277	-0.275524732058147	0.0856688596846602	0.615485067827379
OG14524	EPOR	0.0421552809047562	-0.190352163475351	0.459588372370875	3.64033522382619
OG14526	DCC	0.00605982637030652	-1.42959746879097	0.32935411783348	7.22555715603666
OG1453	SESN1	3.11049585808656e-06	0.719513513838061	0.0238464778697837	1.22285692800808
OG14531	CHP1	0.00240757902674278	1.56312650687813	0.162242503655848	2.63125343048441
OG14534	KCNJ11	0.000782782154993372	-0.971904770911445	0.78620249894777	20.4125327238636
OG14535	CDHR4	2.02621864180977e-05	-1.50190362174652	0.361660801167793	13.3223910879705
OG14536	COL4A1	1.16703166207724e-05	0.90937629049101	0.0590194969023554	2.43141993987863
OG14537	PLEKHG7	0.0130288843074687	-1.02259713335002	0.459758729007678	8.1601281758801
OG14538	GJA4	0.000530311963628373	0.758280504562546	0.101941268522778	2.07991111588592
OG1454	MID2	0.0845784506098923	0.171380538394852	0.13615117912602	0.991645642496671
OG14541	HSPA14	0.000184299891965723	0.632825510478935	0.0527702061769077	1.56317791809144
OG14542	ATP13A5	0.0222794714423158	-1.23457586651734	0.991083795013848	10.2289385454487
OG14543	SIRT7	0.0272410481474753	1.11076522343579	0.0583206755266866	0.558069077447407
OG14547	AGMO	1	0.551460095219022	1.70395011448224	4.51292034496074
OG14548	SBK2	4.46202063907764e-05	-1.56954458938364	0.346686812521127	14.0608150197143
OG14550	TLR5	6.03202678285267e-06	-0.298572142097053	0.436709129909037	20.6940999730623
OG14551	USP7	0.00107014883474917	1.24139422699004	0.023349315660214	0.404772098331702
OG14552	NANOS3	0.000128560461411681	-1.73572399980233	0.136646755997903	4.04047638566737
OG14553	NHLRC1	3.85595803904782e-05	0.0856262738807081	0.116669964773437	4.39004915913844
OG14555	PLEKHN1	9.80796162586937e-08	-0.522125006337829	0.103017736092686	14.114215027124
OG14556	ZNF385C	0.0369292390543244	-0.879089014639474	0.238645135682841	2.14525344030739
OG14559	TET3	2.70689787762593e-07	0.18026086897384	0.0596391952262188	4.63640313415773
OG1456	COL5A3	0.0081324067945011	-0.468205458359929	0.558891988552309	6.41651750326163
OG14563	MYMK	1.66545432530843e-05	-1.45424495512114	0.515784695069549	26.3286165792361
OG14566	SAMD11	0.000720507811361732	0.342081485620455	0.383530747016327	7.83810311887641
OG14567	PERM1	9.62519819301058e-07	-0.793766327431715	0.320315204953855	20.58420689385
OG14569	C5orf52	0.00392492928390906	-1.04221265005872	0.862525944771261	13.2014133632621
OG14570	HAPLN4	0.000409118108698081	-0.186476402847432	0.820901424201099	24.8182889164948
OG14571	ERC2	8.60853057011792e-05	-0.893988888444657	0.411016581645739	12.2368744136499
OG14572	B3GLCT	0.708176647414785	0.222308815047742	0.412817484765517	1.61215127512084
OG14573	SPRY4	2.23365858793541e-05	0.447817594010487	0.0581428190109928	2.21986837146475
OG14575	TRPV2	0.00259615944585222	0.0481523619804308	0.0893092655779639	1.24907963322819
OG14578	AC112484.1	1.81202787592286e-05	-1.0991801380624	0.168015062244787	8.58571624840985
OG14579	C2orf88	0.0293457436322081	-0.835992051287037	0.793229297550506	7.25518650650363
OG14581	TMEM203	0.230340961801273	1.00187166385517	0.185570058104326	0.965582249195547
OG14582	SLC18A3	NA	NA	NA	NA
OG14583	KBTBD12	0.000131554755550501	-0.758061169199254	0.599905305476353	16.2468262861734
OG14584	THSD4	0.000559156685637502	-0.308198623728152	0.202755479398123	4.30542309518505
OG14585	DNAJB13	0.000363691044339622	-0.786363134422648	0.38034457644869	7.71641658759416
OG14586	GABRD	1.86306955577261e-08	-1.13455582818264	0.526847242008595	72.4286241014579
OG14587	NHEJ1	0.00644839654795849	0.567624739075905	0.176544708187132	2.80855036123515
OG14588	FANCA	7.7228522782191e-06	-0.0131861399031397	0.204038837730163	9.06055567788936
OG14589	SECISBP2	0.00148677053624987	0.906936353174876	0.0407285407257872	0.700057047436063
OG1459	CPB2	4.14719765400073e-06	2.43883894185975	0.0245716292192331	1.2061286387186
OG14590	OR52B6	0.000639015998205258	-1.81946685593747	0.226681917732714	5.28358752906116
OG14592	SEMA4D	0.00111711083122898	0.594727439273472	0.0950715693543643	1.73258519385042
OG14594	LIN28B	3.28630598265598e-05	-1.92708340380239	0.0411806939928651	1.38467735717822
OG14595	FAM69C	0.000731498951934694	-0.849067097535329	0.757457694085188	15.626609969536
OG14596	DNAH17	0.0354029704582507	-0.617600171166492	0.57006865485541	5.09016424077485
OG14597	MCRS1	0.113818499991769	1.01070958029099	0.0415506562436897	0.254740698030764
OG14598	TMEM72	8.42328578695555e-06	-1.52416486727069	0.276884721246647	12.1756188057502
OG146	COX10	0.0094322833374508	0.720385667875163	0.0541926744627284	0.580157404819761
OG1460	CHRNA3	6.00289713222214e-06	-1.46982627330307	0.298865032511775	13.7867812806662
OG14602	CARD9	0.00687729483745614	0.114531565092742	0.122348029797625	1.62617095607401
OG14603	PEAR1	0.000129887644554518	0.448095564697635	0.0466248366286719	1.36188662939755
OG14604	TMEM202	4.67848418011256e-05	-1.43458104984371	0.344850838618097	13.5234976988244
OG14606	HELT	1	-1.75701669385036	0.457352933585454	1.24050736254078
OG14608	TMEM220	0.000635034882870405	1.13590593684739	0.0959947604604826	2.05298669237762
OG14609	PLSCR3	0.0102719135442065	0.735648154956304	0.0839611683022914	1.00786340413096
OG14610	EIF4EBP1	0.0012746913542738	1.65784354568599	0.0970632464158093	1.96155533164972
OG14611	P2RX2	9.5979041958391e-06	-1.28351397763746	0.602801790604052	30.0052188845012
OG14614	CCDC157	0.000103488925941228	-0.089045328483451	0.0955901732293964	2.56421527698096
OG14615	TTC24	0.00059086395588508	-1.54566827993337	0.471901149346422	10.577548174976
OG14619	FYB2	0.327095188259804	-0.388325601328548	1.26900649244099	6.29130502674652
OG1462	CNOT4	0.00159001796832655	0.633061764812092	0.0200211354389162	0.323353346897841
OG14621	LRRC74B	0.000534809959644597	-1.29767504765778	0.222505696471556	5.23108332647512
OG14622	DMBT1	0.00457015259435753	0.105348214598297	1.55152505634114	27.9394453219373
OG14625	LCN10	0.00470035120997095	-1.65806140925834	0.357467983823268	5.11997900587907
OG14626	LDLRAD2	0.000300548843911088	-1.41958587197258	0.786041248566128	26.5182690675877
OG1463	PSEN1	0.00468430467063835	0.994577455990189	0.0551921592607046	0.752107703290978
OG14630	CYHR1	0.00036642593053072	1.15473966704718	0.10656571573595	2.33988160161409
OG14631	COL14A1	0.0375251374242291	0.534233403721503	0.192393241725598	1.60247230474922
OG14632	DNER	2.06213232266097e-05	-0.856412126737269	0.521402572365452	20.0639363386263
OG14633	CPSF4L	0.0315730769953034	-1.46676874259009	0.89812346618203	8.38366777397735
OG14635	PLA2G2C	4.12336557138466e-06	-1.73467674410694	0.162356101684566	7.91863299467811
OG14636	ZSCAN23	0.00128457488614373	-0.616779967785237	0.632360410355558	15.6026163908917
OG14637	RINL	0.000632983079723664	-0.153248412283168	0.196687482652976	3.78707384381817
OG14639	TPRG1	7.8313815186356e-06	-1.55661194936798	0.45972997927638	19.166225368388
OG1464	CPOX	0.000648269210023037	1.39622083764251	0.119660877387696	2.3621669333163
OG14640	MORN2	0.00875511748309229	0.231589591076776	0.237233519446455	2.68266124151168
OG14643	RILPL1	0.000690212138792568	0.508496659653526	0.104550791834249	2.077787999815
OG14644	C19orf67	9.06664691217309e-05	-0.876335034331601	0.35170596795459	9.57189762164236
OG14648	ARL4C	0.00962309016113227	0.340951033536769	0.158968301303062	1.83873701586347
OG1465	CLDND1	0.000382024626335626	1.13704485190525	0.0654006636353843	1.6711491866545
OG14653	WNT7B	0.000205979393406933	-1.05000602289591	0.406418132601264	14.7323147036155
OG14656	PRSS45	0.0194096919519508	-1.4160387582745	0.516935023597055	5.35769719622157
OG14657	PLA2G4E	1.01495451385091e-05	-1.56282448420524	0.635037987742964	25.6889103679015
OG14659	EYS	0.00042759182624904	-1.27099158114518	0.420388620274986	12.5566301224929
OG1466	MOK	6.20839993837901e-05	-0.436869468838118	0.140205930718928	4.47498050965995
OG14660	C6orf132	0.00909101620037839	0.294282284431648	0.418191290927738	4.45394447403015
OG14663	TMEM215	0.0106998323395774	-1.70881394295572	0.33122402763328	5.54027325581159
OG14664	COL4A5	0.00320810605438452	0.0427200359280115	0.23970992908788	3.47245943663462
OG14665	AGRN	9.80796162586937e-08	0.789550203412538	0.0379179866959165	4.42172442807601
OG14666	NHS	0.00664808645963989	-0.965222192840708	0.306376740772608	5.45878436071926
OG14667	OTOG	1.06206019235754e-05	-1.70076087927145	0.157426844629321	6.62956351453277
OG14668	FAM166A	0.00851864905363135	-0.914222882718418	0.608765892977594	8.8520999279889
OG14672	ZC3H6	0.000146172152666136	0.135828377890359	0.133836702044454	3.83237516302537
OG14673	LAMTOR4	0.16986930950684	1.61309341606699	0.139843699492285	0.781595109076557
OG14674	PRKAR1B	0.0395220627041324	-0.160705130200569	0.439438595599515	3.74915522324183
OG14676	DCUN1D3	0.0108938629737036	0.517477159488147	0.0399248153510981	0.46866740933497
OG1468	RBL1	3.09492557786802e-05	-0.0972639658312197	0.17018109927521	6.12292090445584
OG14682	HYKK	0.000527743045725523	0.830775467619648	0.25906292322706	5.33755132871646
OG14683	C15orf62	0.14990783242312	0.0728898857982612	0.363379729673056	2.21671862980861
OG14684	RUFY4	1.68893256063972e-05	-1.19507901640704	0.255679781921635	10.1516672168938
OG14689	LRRIQ4	0.0387902132151699	-1.60828769851025	0.140855052987029	1.21467107042851
OG14690	C3orf62	0.00257685526828173	-0.168721999742366	0.179767761717195	3.06039413379289
OG14691	ENO4	0.018823373922321	-0.550520438251166	0.396344548915172	4.12288986319143
OG14694	SLC38A3	0.00234416637881569	2.37898139557057	0.161678723072244	2.23314403357769
OG14698	FOCAD	7.26867375496224e-05	0.484348610011416	0.0365679060759722	1.08701982084966
OG14699	PRR19	0.100172197728646	-1.03350535574182	0.414041252193047	2.80482910306464
OG1470	IGSF9B	0.00750627787236931	-1.60558635015856	0.108623758492638	1.20608070432703
OG14701	JAKMIP3	0.000352844432846397	-1.50074126041888	0.218000515258423	5.32553727553718
OG14706	SELL	9.27943902240535e-05	0.251304751784157	0.354057773655955	9.84827217888439
OG1471	NDC80	2.21727599579271e-05	-0.552384946535293	0.118590865192844	4.53472668039814
OG14710	CERKL	0.000593852204221705	-0.674592579747326	0.737058781154776	17.2907399519893
OG14711	SLC24A5	1.43445928742841e-05	-0.99661644811476	0.556899761507117	21.3745280184361
OG14712	IER5L	0.00141728850056118	0.101137633906578	0.146040882736736	2.30568629294837
OG14714	INSC	0.248060770354294	-0.951676986542832	1.31755115701066	6.66405519475744
OG14715	SERPINA5	0.171538868099199	1.49372644549253	2.38592785463101	12.3475180630064
OG14716	C19orf54	0.0305385351202404	0.545176541592274	0.132381189306158	1.28558276070085
OG14717	LCTL	0.000151968848206318	-1.42244630041735	0.486941035041055	14.019187923631
OG14718	NCCRP1	0.000191548819550217	-1.39272135918892	0.878083529489253	22.5429327717672
OG14719	KRTDAP	1	-1.59205051944543	1.04466175134865	2.20764202827264
OG1472	AP4E1	1.14310862181057e-05	0.292013250904087	0.0516976699305692	2.17295381129092
OG14720	COL25A1	5.75525809053205e-05	-1.36144405557013	0.434586792400925	13.9048153609724
OG14721	FAM83G	6.55021559982432e-07	0.0358012143439361	0.34258611502564	22.7538096443262
OG14723	DUSP28	0.0150624212946447	0.264415768230874	0.141345790409674	1.90726917072787
OG14725	NBR1	0.000904348028816242	1.73508442823826	0.052629169791283	0.886791236060581
OG14727	RALGAPA2	5.11053713862921e-07	0.561374523196342	0.0497079121291683	3.43276380488208
OG14728	NDOR1	0.000416286000316373	0.586938920356145	0.0550491316469913	1.26245726567005
OG1473	RSBN1	0.00161971630846954	0.245136926292384	0.0488823292662085	0.772909060944473
OG14730	PAQR9	0.0286837918805739	0.900929910122269	0.618907736876108	5.3868640978209
OG14736	NANOS1	0.00084654769555963	-1.46226558302047	0.487426875875197	10.9570713161748
OG14737	HMX3	4.07307942633952e-05	-1.92556494968011	0.0665300818363251	2.51369667713961
OG1474	MAGI3	8.45962056029837e-05	0.533673971744442	0.0627837955576753	1.84246712107992
OG14742	S100A16	0.173283374440513	1.23532584934833	0.270575650068096	1.67520214345264
OG14747	IDO2	2.70412179014654e-06	1.41525123963192	0.866635171981292	41.8585737425529
OG14749	SLC4A5	0.000506665405790677	-0.844376200960736	0.324540696715161	7.98511793984301
OG1475	AFP	1.31016803524617e-06	0.000693209392847664	0.624177507744058	36.3181930042053
OG14750	UROS	3.41237456349297e-05	1.03276807820289	0.0483826357034433	1.73094521952287
OG14752	ZDHHC9	0.409871305549701	1.08073493497364	0.169897866753992	0.781674328235521
OG14754	DUPD1	0.00154073993454749	-1.46597971600943	0.331542825515885	6.04563466548914
OG14756	OSTN	1.99123861668506e-06	-1.61471079601305	0.418718277069062	22.9536444081071
OG14757	VWC2	1.46898058101699e-07	-1.7211121557588	0.107882472770282	9.51091421093925
OG14758	FAM221A	0.0111945521075125	-0.212978325550588	0.513477001035471	5.23579322558796
OG14759	TMEM120B	2.59053467251835e-05	0.427501319339294	0.0662463152398687	2.39866578477725
OG1476	COL4A4	0.0235677840910487	-0.391053355794113	0.374258814330759	3.61408076637128
OG14761	RBM34	0.00415997082781324	0.630950505070887	0.105392875998955	1.36972139687146
OG14762	NOXA1	1	0.172839255339654	1.15311058720269	3.91475619582336
OG14764	BCL2L15	0.00921399105707642	-0.756333926463859	0.388407740745871	4.54350043222364
OG14767	OPTC	7.06760685522506e-06	-1.65836815098094	0.232279399795829	10.551247533582
OG14768	PLET1	0.00750650111543244	-1.28197968801808	0.53101027052519	6.5394013157805
OG14769	ADRB3	0.000612098573241685	-1.35651782226338	0.859065828992354	18.0762617844573
OG1477	TCF7	0.00991564410233809	0.296353961420737	0.16200317260905	1.93970883931648
OG14770	SKOR1	2.94021841851186e-05	-1.84759102406094	0.0835197571153564	2.80018692223308
OG14771	CATSPER4	3.4389776658328e-06	-1.74126341862575	0.118759816955036	5.98771003879017
OG14772	PRELP	2.80722533200995e-05	0.924073780979602	0.104574602656549	3.81079420844877
OG14773	PLA2G2E	1.43800589405215e-06	-1.86946293952337	0.115142105453417	8.39099500233086
OG14776	TMCO2	0.0181128408811939	-1.49484225404845	0.269520622810879	3.00406607050935
OG14777	SHISA6	2.2159679873381e-08	-1.86504344809304	0.0711097022767779	13.4872166602292
OG14778	TMEM201	0.00117490104819701	0.317615981607251	0.100193436535167	1.53807471829899
OG1478	OSTM1	0.0060855147248191	0.807298117474417	0.0881787547488502	1.07409487799649
OG14780	HMX2	0.436591230038386	-1.73095256657061	0.0995479997431597	0.483023838529953
OG14781	SNTN	4.14118927646455e-07	-1.8570333745438	0.147076118120805	11.9956927086032
OG14783	CNR2	0.00905337438659116	-0.460555232483497	0.286702069275241	3.15888925773285
OG14784	SLX4	0.000683687658621801	0.166226314682046	0.0587784067315828	1.1212470859063
OG14785	GLRA4	0.00941648852368767	-1.72673484892406	0.212012790251487	2.79034347435591
OG14786	ENTPD8	0.0123160307594613	1.50666757171686	0.151918754064226	1.84394841524454
OG14788	BEND4	0.000231491034482506	-1.55046940083294	0.207626100439882	5.02170183252899
OG14789	FAM78B	0.177887107577579	-1.21573996275496	0.726205156610556	4.10374732157151
OG1479	CDH7	0.000179549716935971	-1.7438006646291	0.152092209811282	4.0075308244348
OG14790	TMC3	0.000465315021268436	-1.0644891369872	0.658459385334734	14.4325155889299
OG14791	FBF1	0.00273741778205004	0.193306684646487	0.101579159262035	1.67072476445267
OG14794	MSL1	2.0817027964829e-06	1.01723442442298	0.0208209268491893	1.1394663789275
OG14795	LRRK2	0.00439866179243809	-0.259149023980859	0.183116054188436	2.55110984606165
OG14796	BSX	NA	NA	NA	NA
OG14797	GJB3	0.00646400892031582	-1.37614009816419	0.434594661007089	4.93799443665143
OG14798	FAM196A	0.000246895172846945	-1.26002402065639	0.192159952822853	5.04134084499276
OG1480	IMPG2	0.0335048447636821	-0.837844315566774	0.459851499795312	4.34205497213676
OG14800	HACD4	0.000122806045193417	-0.269730934520254	0.0921697630698014	3.09971251922364
OG14806	MSANTD1	1.58355421039398e-05	-1.1515575710947	0.421250284848854	16.9253065061708
OG14807	AADACL3	0.000280331561225724	-1.63925591474253	0.38034457644869	10.0764487728794
OG14808	NELFB	1.39301846694301e-06	1.13103662153771	0.0199430131909298	1.37948525655586
OG1481	PCNP	0.00097563368318486	1.3414355418098	0.0305332297075411	0.54952506786177
OG14811	LRRC66	0.000247124911569261	-1.26767249992804	0.37840056734792	10.2836683944338
OG14812	ZNF292	9.46870105379887e-07	0.145695697970169	0.0451034822998973	2.81175150339138
OG14813	KCTD21	0.00616764766533284	0.5283893448643	0.0817670717487483	1.04065263098413
OG14815	ADAT2	0.0142845216894961	0.15830429987097	0.247063209127678	2.62811649856368
OG14818	ANKDD1B	0.00021445768267143	-1.05008700888978	0.322641432192579	9.15745481683872
OG1482	EXD2	0.000283096479599224	0.353000597295061	0.0329811445391494	0.791844075288513
OG14821	RNF222	0.000144418278198058	-1.71145942384488	0.167814755438255	4.84129485434269
OG14822	RELN	0.00102592634465574	0.846592441933854	0.0646597872368411	1.4518198993218
OG14824	APOD	0.008653851434974	-0.0892830903273938	1.13271218661998	12.4331236902224
OG14829	ARID2	0.000550853314967361	0.339469678301754	0.0521649253992138	1.03942210987872
OG14830	SF3B3	4.98947403542032e-07	1.08919331885592	0.0342465256779158	2.38664070105461
OG14832	IL1RAPL2	3.18008103083932e-05	-1.66219589107207	0.274756722432131	10.2444141258771
OG14834	SP6	0.000310623368527271	-1.63692931177805	0.153266978551327	3.82773158587806
OG14837	NKAPL	0.208685605754221	-0.456414826999787	0.696068514693656	3.75239797487009
OG14838	FSCB	2.68918265673535e-06	-1.81344065706762	0.0651050505412668	3.91134752376835
OG14839	CLDN4	0.0127891678053519	0.53466693003472	0.808465236269636	8.40336726766484
OG1484	MEF2C	0.0190590366363349	0.111659173839198	0.0997442710693982	0.916016727504646
OG14841	JPT1	0.000451298954633295	0.843733954546878	0.0431520628191105	1.06543028922929
OG14844	S100A13	0.0814677616384616	0.901628030961119	0.74298482130821	5.37045547312602
OG14847	PCDH18	0.00784536153007538	0.0795346194404206	0.150947504152005	1.76285426723644
OG14849	MAOA	0.176175654142339	1.19462078304192	0.343027387065497	2.11969031149745
OG1485	PTPRC	0.000591630743507713	0.630893489712404	0.17040494941636	3.43157934280869
OG14854	GJB5	0.0497427248372989	-1.64988477647908	0.327882410945789	2.54350735051827
OG14855	FHIT	0.0180107518060349	0.325507834891313	0.238645873648589	2.50298149488635
OG14856	ALKAL2	0.00789031477690075	-1.1797466166866	0.749207231954617	10.4290092173338
OG14857	LIN54	0.000125193756905685	0.384170251165019	0.0347317698919154	0.934352365411695
OG14859	FAM180A	0.00185277213221818	0.0777826608809126	0.296783020997796	4.71293544956834
OG1486	CACNA1S	0.000456168226735969	-1.5220356167648	0.203348766774509	4.30487509062525
OG14861	S100A14	0.00276143722940406	-0.0411290141255109	0.86794928791826	14.7357653455625
OG14862	KAZN	0.00096226740648274	-0.0602771542105705	0.150313640857328	2.92694093560987
OG14864	TOGARAM2	0.0114807000707755	-1.44013853146145	0.338128529968983	3.69528934727637
OG14865	NEMP2	0.0617901277571981	-0.0310438473547649	0.201016805142082	1.40827022901875
OG14866	KIAA0408	0.00382014642615297	-0.767806942720552	0.697141190202232	9.47595574893487
OG14870	MMP23B	4.18799037835009e-05	-0.0372759670048711	0.111905704886655	5.29102237423759
OG14871	SH2D5	7.56230865743405e-08	-1.45676115450907	0.193627309469649	19.834660056274
OG14873	RASSF10	0.000208384447703779	-1.26390694217068	0.354310672563318	7.86321361184615
OG14874	GJB4	0.000665406767081196	-1.36146368525237	0.421250284848854	12.5211858428787
OG14877	SYCP2	1.24282506038005e-05	-1.15958307852962	0.305719702146124	12.7397250821167
OG14878	IL1RAP	0.0221300965063616	1.21659222188991	0.108376867870088	1.10399010904381
OG14879	PTPRT	2.01499999420152e-06	-1.57596048078948	0.157814561906727	8.71966854361775
OG14880	MYBPC1	0.00160362883394092	-0.908196610500641	0.366143657657373	6.0231656896011
OG14881	PAX5	4.26991051301098e-07	-1.27914107232896	0.280035063421249	20.292867685861
OG14883	SPOCK3	4.38165702669806e-08	-1.59174107509453	0.192306889717621	28.5666310223742
OG14884	TDRD7	0.00808312511105179	0.935796396807368	0.0713282836292971	0.802081296768678
OG14885	CCDC189	2.53949225540126e-06	0.0547957243364016	0.158920454992754	8.32729634888027
OG14886	KIAA0895L	0.0594321299837278	-0.0916486307653533	0.183194249422934	1.5093158030729
OG14888	MYT1	2.81185729596766e-08	-1.44827344442619	0.195868513529669	28.4633648110391
OG14889	SPATS2L	0.0122139986966635	1.09768602418249	0.285678581051234	2.88276508883518
OG1489	STK17B	0.000236501489148251	0.142302240233709	0.119485251741343	3.73784702477643
OG14891	WDSUB1	6.62959415202639e-05	0.504040778616634	0.056091344910054	1.66982337979944
OG14893	S100A4	0.000767749224403119	0.589295146634156	0.313129227924827	5.53063103865984
OG14894	PLEKHG4	3.90040982633404e-06	-1.34422769889932	0.307519620288635	15.2229883414201
OG14896	FAT4	0.176077886382049	-0.460591512879358	0.128461913194099	0.73790812246271
OG14897	KIF19	0.000756628379796632	-1.14188587617382	0.344053705711243	5.48283208939784
OG14900	STK40	4.990356779036e-06	1.12575655216811	0.0689365469184612	3.29885248173853
OG14902	TMEM63A	0.000138934587401319	1.03537124531992	0.182200795972798	5.3441945455241
OG14903	CTSE	0.0205839007352893	-0.777008422609927	0.862729607819131	9.1427675177931
OG14904	SEMA4A	0.00119524011495664	0.567512627253586	0.168568794356065	2.68714973653669
OG14909	SRGAP3	1.3669551455156e-06	-0.770429092558923	0.162058584487441	9.34356977949173
OG14910	FAM217B	0.00563406780069597	-0.332397305609394	0.622377392222606	8.26062430367846
OG14914	SUPT5H	4.15107392903735e-09	1.4054905259598	0.0193003338896489	4.17314633104365
OG14915	XPNPEP3	5.42145173688291e-05	0.590849905622367	0.109243918833028	3.47622477099369
OG14917	OR10S1	NA	NA	NA	NA
OG14920	GRM7	0.000876377769702433	-1.86523108191021	0.136541679455329	2.25949914127966
OG14921	SUPT3H	2.26576537520472e-07	0.321002988426954	0.181858555375681	14.8629490225121
OG14923	ATP2A1	0.00100729497484574	-0.453897900285618	0.570360961462582	10.9346866220915
OG14927	STK31	0.000571174965998396	-1.34745684701018	0.429889161534994	9.09202910709979
OG14928	NLGN3	0.0140363822397033	-0.812026035197568	0.280446402217938	3.26620593394655
OG1493	JMJD4	0.000391181606310074	0.588871743313645	0.0910777425618716	2.33746158521621
OG14932	CPNE4	0.000235026089231472	-1.63142770316641	0.203695119656466	5.46767531388304
OG14934	NTNG2	4.3333302384238e-07	-0.40180194588936	0.146958073981613	10.42866681697
OG14935	ELAVL3	8.6911788391153e-08	-1.58745156873939	0.277598275340118	41.4210621917698
OG14937	LONP1	1.16867919095302e-06	1.59853320119557	0.0213748004761901	1.52329420936981
OG14938	TRRAP	0.214306721816007	0.631515342258277	0.0667365438177715	0.382742771474537
OG14939	FUT4	0.00866384432081799	-0.649862759834397	0.492079560307888	5.38551791356836
OG1494	DUSP12	4.90222821962084e-05	0.754192880229731	0.0362062931355484	1.27802043577098
OG14940	ASB13	0.0134900708718708	0.990785047708173	0.210400585285181	2.23409082351016
OG14941	SLC35F1	6.74559237886858e-06	-1.27949182761815	0.35536514072088	16.1024585155118
OG14948	PTPN1	4.75355042050254e-06	0.832847547468606	0.0163327403852489	0.782525597541338
OG14949	EVL	0.632290239769868	0.36021215418515	0.94374728870256	4.08210146256045
OG1495	AACS	0.00235391695072274	0.698357023211472	0.228239045770736	3.75210071742175
OG14950	THEM5	0.00384603672055077	-1.19407253278818	0.614128095000869	9.11271278140809
OG14952	EPHB4	0.00102474624168032	0.934534587860078	0.0825419136634254	2.22887379699106
OG14953	PRTN3	0.00201970182827436	-0.963953971979859	1.31209241507606	40.1839826462769
OG14957	TSC22D2	0.000182918329417048	0.622681928433385	0.068742836171921	1.76257253889531
OG14958	CRYBA4	0.000195101748024826	-1.54481490530861	0.487231730176948	11.961569141158
OG14959	ASMT	8.32234258108398e-05	-1.23805512860617	0.925336271242615	31.5344347590143
OG1496	KIAA0141	2.19722427736951e-05	1.17902165459364	0.0939976784054114	3.51595586892557
OG14961	YRDC	1	0.592446748779098	0.78820081003772	2.94690033880812
OG14962	ZNF777	7.99136467128532e-08	0.60143368805785	0.018305684055817	1.82204442290284
OG14963	PIK3R4	1.40855381480799e-06	0.730268891537358	0.0570169370791442	3.31685495807622
OG14967	RFX8	0.000201511046000142	-1.16095671159451	0.384044953198223	11.4343831337869
OG14969	FGF16	0.0587043013966352	-1.90198966477855	0.053282489887283	0.432311691907415
OG1497	SLC13A1	3.08855141477396e-07	-0.879831154950867	0.688629355291311	52.4204737047428
OG14970	SIAH1	0.000214876437253398	0.843541071876062	0.0530626297410152	1.9554895100894
OG14972	C20orf96	0.00456517138411161	-0.830324907166051	0.700581419833238	8.90945061576793
OG14973	ESRRG	0.00211051029397375	-0.74268916128345	0.336672703113987	5.75985340974961
OG14974	IPO4	2.82859742674771e-07	1.00049962559857	0.0644181453675669	5.00958215328737
OG14975	NCOR2	8.6911788391153e-08	0.935616235052047	0.0909556306348102	8.81025378950617
OG14977	PRPF40A	1.30919602861291e-05	0.985701425751246	0.0460708335502714	1.87638276774389
OG14978	GDAP2	0.00277149499687442	0.726893182119005	0.0534236380096876	0.717980752669737
OG1498	CADPS2	0.00102474624168032	0.480491538604306	0.131233613417367	2.50794454200582
OG14980	ANAPC7	5.30281261957137e-06	0.805434018645336	0.0271571365331386	1.39212577492659
OG14983	AFAP1	0.000497456601151007	-0.232414724198556	0.0449264434184471	0.992375733351384
OG14985	MYO18A	4.22676210392963e-07	1.28359627016334	0.0256198634303703	1.85169135280213
OG14987	BORCS6	1.82949230033282e-06	0.523253940056865	0.165392472082446	9.15892534684749
OG14988	MAN2A2	0.000813020136530632	0.900017839203055	0.0818487225544729	1.66110046138072
OG14989	MME	0.0160433133071734	-0.175492140961811	0.918988899560086	9.09462702614774
OG14990	CCDC196	3.53049900647218e-06	-1.5251773355341	0.534866680411651	33.8039812402481
